2022-06-15 17:37:35,944 INFO    BackendThr:229035 [internal.py:wandb_internal():90] W&B internal server running at pid: 229035, started at: 2022-06-15 17:37:35.944128
2022-06-15 17:37:35,945 INFO    MainThread:229035 [wandb_init.py:init():525] backend started and connected
2022-06-15 17:37:35,945 DEBUG   MainThread:229035 [config_util.py:dict_from_config_file():100] no default config file found in config-defaults.yaml
2022-06-15 17:37:35,950 INFO    MainThread:229035 [wandb_init.py:init():596] updated telemetry
2022-06-15 17:37:35,951 DEBUG   SenderThread:229035 [sender.py:send():232] send: header
2022-06-15 17:37:35,951 INFO    WriterThread:229035 [datastore.py:open_for_write():75] open: /home/aneesh/github/slot_vqa/wandb/run-20220615_173735-39u0i5gt/run-39u0i5gt.wandb
2022-06-15 17:37:35,961 INFO    MainThread:229035 [wandb_init.py:init():627] communicating run to backend with 30 second timeout
2022-06-15 17:37:35,963 DEBUG   SenderThread:229035 [sender.py:send():232] send: run
2022-06-15 17:37:36,165 INFO    SenderThread:229035 [dir_watcher.py:__init__():197] watching files in: /home/aneesh/github/slot_vqa/wandb/run-20220615_173735-39u0i5gt/files
2022-06-15 17:37:36,165 INFO    SenderThread:229035 [sender.py:_start_run_threads():811] run started: 39u0i5gt with start time 1655307455
2022-06-15 17:37:36,168 DEBUG   SenderThread:229035 [sender.py:send():232] send: summary
2022-06-15 17:37:36,168 INFO    MainThread:229035 [wandb_run.py:_on_init():1924] communicating current version
2022-06-15 17:37:36,168 INFO    SenderThread:229035 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-15 17:37:36,168 DEBUG   HandlerThread:229035 [handler.py:handle_request():141] handle_request: check_version
2022-06-15 17:37:36,168 DEBUG   SenderThread:229035 [sender.py:send_request():246] send_request: check_version
2022-06-15 17:37:36,215 INFO    MainThread:229035 [wandb_run.py:_on_init():1928] got version response upgrade_message: "wandb version 0.12.18 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2022-06-15 17:37:36,215 INFO    MainThread:229035 [wandb_init.py:init():662] starting run threads in backend
2022-06-15 17:37:36,216 DEBUG   HandlerThread:229035 [handler.py:handle_request():141] handle_request: run_start
2022-06-15 17:37:36,218 DEBUG   HandlerThread:229035 [meta.py:__init__():35] meta init
2022-06-15 17:37:36,219 DEBUG   HandlerThread:229035 [meta.py:__init__():49] meta init done
2022-06-15 17:37:36,219 DEBUG   HandlerThread:229035 [meta.py:probe():209] probe
2022-06-15 17:37:36,224 DEBUG   HandlerThread:229035 [meta.py:_setup_git():199] setup git
2022-06-15 17:37:36,244 DEBUG   HandlerThread:229035 [meta.py:_setup_git():206] setup git done
2022-06-15 17:37:36,244 DEBUG   HandlerThread:229035 [meta.py:_save_code():87] save code
2022-06-15 17:37:36,253 DEBUG   HandlerThread:229035 [meta.py:_save_code():108] save code done
2022-06-15 17:37:36,253 DEBUG   HandlerThread:229035 [meta.py:_save_patches():125] save patches
2022-06-15 17:37:37,167 INFO    Thread-10 :229035 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220615_173735-39u0i5gt/files/diff.patch
2022-06-15 17:37:37,168 INFO    Thread-10 :229035 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220615_173735-39u0i5gt/files/code/train.py
2022-06-15 17:37:37,168 INFO    Thread-10 :229035 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220615_173735-39u0i5gt/files/wandb-summary.json
2022-06-15 17:37:37,168 INFO    Thread-10 :229035 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220615_173735-39u0i5gt/files/code
2022-06-15 17:37:41,220 INFO    MainThread:229035 [wandb_run.py:_console_start():1898] atexit reg
2022-06-15 17:37:41,220 INFO    MainThread:229035 [wandb_run.py:_redirect():1771] redirect: SettingsConsole.WRAP
