2022-06-09 17:11:01,710 INFO    BackendThr:150694 [internal.py:wandb_internal():90] W&B internal server running at pid: 150694, started at: 2022-06-09 17:11:01.710024
2022-06-09 17:11:01,716 INFO    MainThread:150694 [wandb_init.py:init():596] updated telemetry
2022-06-09 17:11:01,718 DEBUG   SenderThread:150694 [sender.py:send():232] send: header
2022-06-09 17:11:01,718 INFO    WriterThread:150694 [datastore.py:open_for_write():75] open: /home/aneesh/github/slot_vqa/wandb/run-20220609_171101-1n31o1tu/run-1n31o1tu.wandb
2022-06-09 17:11:01,727 INFO    MainThread:150694 [wandb_init.py:init():627] communicating run to backend with 30 second timeout
2022-06-09 17:11:01,728 DEBUG   SenderThread:150694 [sender.py:send():232] send: run
2022-06-09 17:11:02,050 INFO    SenderThread:150694 [dir_watcher.py:__init__():197] watching files in: /home/aneesh/github/slot_vqa/wandb/run-20220609_171101-1n31o1tu/files
2022-06-09 17:11:02,050 INFO    SenderThread:150694 [sender.py:_start_run_threads():811] run started: 1n31o1tu with start time 1654787461
2022-06-09 17:11:02,052 DEBUG   SenderThread:150694 [sender.py:send():232] send: summary
2022-06-09 17:11:02,052 INFO    MainThread:150694 [wandb_run.py:_on_init():1924] communicating current version
2022-06-09 17:11:02,053 DEBUG   HandlerThread:150694 [handler.py:handle_request():141] handle_request: check_version
2022-06-09 17:11:02,053 INFO    SenderThread:150694 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-09 17:11:02,053 DEBUG   SenderThread:150694 [sender.py:send_request():246] send_request: check_version
2022-06-09 17:11:02,099 INFO    MainThread:150694 [wandb_run.py:_on_init():1928] got version response 
2022-06-09 17:11:02,099 INFO    MainThread:150694 [wandb_init.py:init():662] starting run threads in backend
2022-06-09 17:11:02,100 DEBUG   HandlerThread:150694 [handler.py:handle_request():141] handle_request: run_start
2022-06-09 17:11:02,102 DEBUG   HandlerThread:150694 [meta.py:__init__():35] meta init
2022-06-09 17:11:02,103 DEBUG   HandlerThread:150694 [meta.py:__init__():49] meta init done
2022-06-09 17:11:02,103 DEBUG   HandlerThread:150694 [meta.py:probe():209] probe
2022-06-09 17:11:02,108 DEBUG   HandlerThread:150694 [meta.py:_setup_git():199] setup git
2022-06-09 17:11:02,127 DEBUG   HandlerThread:150694 [meta.py:_setup_git():206] setup git done
2022-06-09 17:11:02,127 DEBUG   HandlerThread:150694 [meta.py:_save_code():87] save code
2022-06-09 17:11:02,134 DEBUG   HandlerThread:150694 [meta.py:_save_code():108] save code done
2022-06-09 17:11:02,134 DEBUG   HandlerThread:150694 [meta.py:_save_patches():125] save patches
2022-06-09 17:11:02,200 DEBUG   HandlerThread:150694 [meta.py:_save_patches():167] save patches done
2022-06-09 17:11:02,200 DEBUG   HandlerThread:150694 [meta.py:_save_pip():53] save pip
