2022-06-15 16:53:30,709 INFO    BackendThr:225527 [internal.py:wandb_internal():90] W&B internal server running at pid: 225527, started at: 2022-06-15 16:53:30.709099
2022-06-15 16:53:30,710 INFO    MainThread:225527 [wandb_init.py:init():525] backend started and connected
2022-06-15 16:53:30,710 DEBUG   MainThread:225527 [config_util.py:dict_from_config_file():100] no default config file found in config-defaults.yaml
2022-06-15 16:53:30,715 INFO    MainThread:225527 [wandb_init.py:init():596] updated telemetry
2022-06-15 16:53:30,716 INFO    WriterThread:225527 [datastore.py:open_for_write():75] open: /home/aneesh/github/slot_vqa/wandb/run-20220615_165330-2557orx7/run-2557orx7.wandb
2022-06-15 16:53:30,716 DEBUG   SenderThread:225527 [sender.py:send():232] send: header
2022-06-15 16:53:30,726 INFO    MainThread:225527 [wandb_init.py:init():627] communicating run to backend with 30 second timeout
2022-06-15 16:53:30,727 DEBUG   SenderThread:225527 [sender.py:send():232] send: run
2022-06-15 16:53:30,934 INFO    SenderThread:225527 [dir_watcher.py:__init__():197] watching files in: /home/aneesh/github/slot_vqa/wandb/run-20220615_165330-2557orx7/files
2022-06-15 16:53:30,934 INFO    SenderThread:225527 [sender.py:_start_run_threads():811] run started: 2557orx7 with start time 1655304810
2022-06-15 16:53:30,936 INFO    MainThread:225527 [wandb_run.py:_on_init():1924] communicating current version
2022-06-15 16:53:30,936 DEBUG   HandlerThread:225527 [handler.py:handle_request():141] handle_request: check_version
2022-06-15 16:53:30,936 DEBUG   SenderThread:225527 [sender.py:send():232] send: summary
2022-06-15 16:53:30,937 INFO    SenderThread:225527 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-15 16:53:30,937 DEBUG   SenderThread:225527 [sender.py:send_request():246] send_request: check_version
2022-06-15 16:53:30,985 INFO    MainThread:225527 [wandb_run.py:_on_init():1928] got version response upgrade_message: "wandb version 0.12.18 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2022-06-15 16:53:30,985 INFO    MainThread:225527 [wandb_init.py:init():662] starting run threads in backend
2022-06-15 16:53:30,986 DEBUG   HandlerThread:225527 [handler.py:handle_request():141] handle_request: run_start
2022-06-15 16:53:30,989 DEBUG   HandlerThread:225527 [meta.py:__init__():35] meta init
2022-06-15 16:53:30,989 DEBUG   HandlerThread:225527 [meta.py:__init__():49] meta init done
2022-06-15 16:53:30,989 DEBUG   HandlerThread:225527 [meta.py:probe():209] probe
2022-06-15 16:53:30,995 DEBUG   HandlerThread:225527 [meta.py:_setup_git():199] setup git
2022-06-15 16:53:31,014 DEBUG   HandlerThread:225527 [meta.py:_setup_git():206] setup git done
2022-06-15 16:53:31,014 DEBUG   HandlerThread:225527 [meta.py:_save_code():87] save code
2022-06-15 16:53:31,022 DEBUG   HandlerThread:225527 [meta.py:_save_code():108] save code done
2022-06-15 16:53:31,022 DEBUG   HandlerThread:225527 [meta.py:_save_patches():125] save patches
2022-06-15 16:53:31,935 INFO    Thread-10 :225527 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220615_165330-2557orx7/files/diff.patch
2022-06-15 16:53:31,936 INFO    Thread-10 :225527 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220615_165330-2557orx7/files/code/train.py
2022-06-15 16:53:31,936 INFO    Thread-10 :225527 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220615_165330-2557orx7/files/wandb-summary.json
2022-06-15 16:53:31,936 INFO    Thread-10 :225527 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220615_165330-2557orx7/files/code
2022-06-15 16:53:35,990 INFO    MainThread:225527 [wandb_run.py:_console_start():1898] atexit reg
2022-06-15 16:53:35,991 INFO    MainThread:225527 [wandb_run.py:_redirect():1771] redirect: SettingsConsole.WRAP
2022-06-15 16:53:35,991 INFO    MainThread:225527 [wandb_run.py:_redirect():1808] Wrapping output streams.
2022-06-15 16:53:35,991 INFO    MainThread:225527 [wandb_run.py:_redirect():1832] Redirects installed.
2022-06-15 16:53:35,992 INFO    MainThread:225527 [wandb_init.py:init():688] run started, returning control to user process
2022-06-15 16:53:35,995 INFO    MainThread:225527 [wandb_run.py:_config_callback():1136] config_cb None None {'workers': 5, 'print_freq': 1, 'checkpoint_dir': 'checkpoint', 'vg_img_path': '/home/aneesh/datasets/gqa_imgs/images/', 'gqa_ann_path': '/home/aneesh/datasets/gqa_ann/OpenSource/', 'gqa_split_type': 'balanced', 'mask_model': 'none', 'masks': False, 'epochs': 25, 'imset': 'train', 'batch_size': 128, 'learning_rate': 0.2, 'dropout': 0.01, 'weight_decay': 1e-06, 'momentum': 0.9, 'clip': 1, 'betas': [0.9, 0.98], 'eps': 1e-09, 'loss_fn': 'cross_entropy', 'optimizer': 'adam', 'simg': 7, 'itersimg': 5, 'slotdimimg': 256, 'stext': 7, 'iterstext': 5, 'slotdimtext': 256, 'nhead': 4, 'tdim': 256, 'nlayers': 3, 'text_encoder_type': 'openai/clip-vit-base-patch32', 'rank': 0, 'dist_url': 'tcp://localhost:58472', 'world_size': 1, 'ngpus_per_node': 1}
2022-06-15 16:53:36,068 ERROR   HandlerThread:225527 [meta.py:_save_patches():166] Error generating diff: Command '['git', 'diff', '--submodule=diff', 'HEAD']' timed out after 5 seconds
