2022-06-10 07:13:45,203 INFO    BackendThr:159582 [internal.py:wandb_internal():90] W&B internal server running at pid: 159582, started at: 2022-06-10 07:13:45.203489
2022-06-10 07:13:45,204 INFO    MainThread:159582 [wandb_init.py:init():525] backend started and connected
2022-06-10 07:13:45,204 DEBUG   MainThread:159582 [config_util.py:dict_from_config_file():100] no default config file found in config-defaults.yaml
2022-06-10 07:13:45,209 INFO    MainThread:159582 [wandb_init.py:init():596] updated telemetry
2022-06-10 07:13:45,210 DEBUG   SenderThread:159582 [sender.py:send():232] send: header
2022-06-10 07:13:45,210 INFO    WriterThread:159582 [datastore.py:open_for_write():75] open: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/run-2xxox0jt.wandb
2022-06-10 07:13:45,221 INFO    MainThread:159582 [wandb_init.py:init():627] communicating run to backend with 30 second timeout
2022-06-10 07:13:45,222 DEBUG   SenderThread:159582 [sender.py:send():232] send: run
2022-06-10 07:13:45,430 INFO    SenderThread:159582 [dir_watcher.py:__init__():197] watching files in: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files
2022-06-10 07:13:45,431 INFO    SenderThread:159582 [sender.py:_start_run_threads():811] run started: 2xxox0jt with start time 1654838025
2022-06-10 07:13:45,433 INFO    MainThread:159582 [wandb_run.py:_on_init():1924] communicating current version
2022-06-10 07:13:45,433 DEBUG   SenderThread:159582 [sender.py:send():232] send: summary
2022-06-10 07:13:45,433 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: check_version
2022-06-10 07:13:45,433 INFO    SenderThread:159582 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-10 07:13:45,434 DEBUG   SenderThread:159582 [sender.py:send_request():246] send_request: check_version
2022-06-10 07:13:45,483 INFO    MainThread:159582 [wandb_run.py:_on_init():1928] got version response upgrade_message: "wandb version 0.12.18 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2022-06-10 07:13:45,483 INFO    MainThread:159582 [wandb_init.py:init():662] starting run threads in backend
2022-06-10 07:13:45,484 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: run_start
2022-06-10 07:13:45,487 DEBUG   HandlerThread:159582 [meta.py:__init__():35] meta init
2022-06-10 07:13:45,487 DEBUG   HandlerThread:159582 [meta.py:__init__():49] meta init done
2022-06-10 07:13:45,487 DEBUG   HandlerThread:159582 [meta.py:probe():209] probe
2022-06-10 07:13:45,493 DEBUG   HandlerThread:159582 [meta.py:_setup_git():199] setup git
2022-06-10 07:13:45,515 DEBUG   HandlerThread:159582 [meta.py:_setup_git():206] setup git done
2022-06-10 07:13:45,516 DEBUG   HandlerThread:159582 [meta.py:_save_code():87] save code
2022-06-10 07:13:45,523 DEBUG   HandlerThread:159582 [meta.py:_save_code():108] save code done
2022-06-10 07:13:45,523 DEBUG   HandlerThread:159582 [meta.py:_save_patches():125] save patches
2022-06-10 07:13:46,432 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/wandb-summary.json
2022-06-10 07:13:46,432 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/code/train.py
2022-06-10 07:13:46,432 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/diff.patch
2022-06-10 07:13:46,433 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/code
2022-06-10 07:13:50,488 INFO    MainThread:159582 [wandb_run.py:_console_start():1898] atexit reg
2022-06-10 07:13:50,489 INFO    MainThread:159582 [wandb_run.py:_redirect():1771] redirect: SettingsConsole.WRAP
2022-06-10 07:13:50,489 INFO    MainThread:159582 [wandb_run.py:_redirect():1808] Wrapping output streams.
2022-06-10 07:13:50,489 INFO    MainThread:159582 [wandb_run.py:_redirect():1832] Redirects installed.
2022-06-10 07:13:50,490 INFO    MainThread:159582 [wandb_init.py:init():688] run started, returning control to user process
2022-06-10 07:13:50,493 INFO    MainThread:159582 [wandb_run.py:_config_callback():1136] config_cb None None {'workers': 5, 'print_freq': 1, 'checkpoint_dir': 'checkpoint', 'vg_img_path': '/home/aneesh/datasets/gqa_imgs/images/', 'gqa_ann_path': '/home/aneesh/datasets/gqa_ann/OpenSource/', 'gqa_split_type': 'balanced', 'mask_model': 'none', 'masks': False, 'epochs': 25, 'imset': 'train', 'batch_size': 256, 'learning_rate': 0.2, 'dropout': 0.01, 'weight_decay': 1e-06, 'momentum': 0.9, 'clip': 1, 'betas': [0.9, 0.98], 'eps': 1e-09, 'loss_fn': 'cross_entropy', 'optimizer': 'adam', 'simg': 10, 'itersimg': 5, 'slotdimimg': 512, 'stext': 7, 'iterstext': 5, 'slotdimtext': 512, 'nhead': 8, 'tdim': 512, 'nlayers': 3, 'text_encoder_type': 'openai/clip-vit-base-patch32', 'rank': 0, 'dist_url': 'tcp://localhost:58472', 'world_size': 1, 'ngpus_per_node': 1}
2022-06-10 07:13:50,597 ERROR   HandlerThread:159582 [meta.py:_save_patches():166] Error generating diff: Command '['git', 'diff', '--submodule=diff', 'HEAD']' timed out after 5 seconds
2022-06-10 07:13:50,601 DEBUG   HandlerThread:159582 [meta.py:_save_patches():167] save patches done
2022-06-10 07:13:50,601 DEBUG   HandlerThread:159582 [meta.py:_save_pip():53] save pip
2022-06-10 07:13:50,601 DEBUG   HandlerThread:159582 [meta.py:_save_pip():67] save pip done
2022-06-10 07:13:50,601 DEBUG   HandlerThread:159582 [meta.py:_save_conda():74] save conda
2022-06-10 07:14:03,752 DEBUG   HandlerThread:159582 [meta.py:_save_conda():84] save conda done
2022-06-10 07:14:03,752 DEBUG   HandlerThread:159582 [meta.py:probe():247] probe done
2022-06-10 07:14:03,863 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/conda-environment.yaml
2022-06-10 07:14:03,868 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/output.log
2022-06-10 07:14:03,868 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/wandb-metadata.json
2022-06-10 07:14:03,868 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/requirements.txt
2022-06-10 07:14:05,205 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: stop_status
2022-06-10 07:14:05,227 DEBUG   SenderThread:159582 [sender.py:send_request():246] send_request: stop_status
2022-06-10 07:14:05,480 DEBUG   SenderThread:159582 [sender.py:send():232] send: telemetry
2022-06-10 07:14:05,480 DEBUG   SenderThread:159582 [sender.py:send():232] send: config
2022-06-10 07:14:05,481 DEBUG   SenderThread:159582 [sender.py:send():232] send: files
2022-06-10 07:14:05,481 INFO    SenderThread:159582 [sender.py:_save_file():948] saving file wandb-metadata.json with policy now
2022-06-10 07:14:05,487 INFO    SenderThread:159582 [sender.py:_save_file():948] saving file code/train.py with policy now
2022-06-10 07:14:06,451 INFO    Thread-20 :159582 [upload_job.py:push():132] Uploaded file /tmp/tmpl6eg6u2dwandb/1eo2agbl-wandb-metadata.json
2022-06-10 07:14:06,463 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_modified():257] file/dir modified: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/output.log
2022-06-10 07:14:07,388 INFO    Thread-21 :159582 [upload_job.py:push():132] Uploaded file /tmp/tmpl6eg6u2dwandb/abygx3pj-code/train.py
2022-06-10 07:14:08,540 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_modified():257] file/dir modified: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/output.log
2022-06-10 07:14:10,541 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_modified():257] file/dir modified: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/output.log
2022-06-10 07:14:17,390 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_modified():257] file/dir modified: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/output.log
2022-06-10 07:14:18,390 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_modified():257] file/dir modified: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/output.log
2022-06-10 07:14:18,390 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_modified():257] file/dir modified: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/config.yaml
2022-06-10 07:14:18,753 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: stop_status
2022-06-10 07:14:18,753 DEBUG   SenderThread:159582 [sender.py:send_request():246] send_request: stop_status
2022-06-10 07:14:37,316 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: stop_status
2022-06-10 07:14:37,316 DEBUG   SenderThread:159582 [sender.py:send_request():246] send_request: stop_status
2022-06-10 07:14:41,991 DEBUG   SenderThread:159582 [sender.py:send():232] send: stats
2022-06-10 07:14:56,930 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: stop_status
2022-06-10 07:14:57,300 DEBUG   SenderThread:159582 [sender.py:send_request():246] send_request: stop_status
2022-06-10 07:15:16,842 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: stop_status
2022-06-10 07:15:17,196 DEBUG   SenderThread:159582 [sender.py:send_request():246] send_request: stop_status
2022-06-10 07:15:25,370 DEBUG   SenderThread:159582 [sender.py:send():232] send: stats
2022-06-10 07:15:37,196 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: stop_status
2022-06-10 07:15:37,197 DEBUG   SenderThread:159582 [sender.py:send_request():246] send_request: stop_status
2022-06-10 07:15:52,355 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: stop_status
2022-06-10 07:15:52,355 DEBUG   SenderThread:159582 [sender.py:send_request():246] send_request: stop_status
2022-06-10 07:15:54,816 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: partial_history
2022-06-10 07:15:54,817 DEBUG   SenderThread:159582 [sender.py:send():232] send: history
2022-06-10 07:15:54,817 DEBUG   SenderThread:159582 [sender.py:send():232] send: summary
2022-06-10 07:15:54,819 INFO    SenderThread:159582 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-10 07:15:54,821 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: partial_history
2022-06-10 07:15:54,822 DEBUG   SenderThread:159582 [sender.py:send():232] send: history
2022-06-10 07:15:54,822 DEBUG   SenderThread:159582 [sender.py:send():232] send: summary
2022-06-10 07:15:56,060 INFO    SenderThread:159582 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-10 07:15:56,140 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_modified():257] file/dir modified: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/wandb-summary.json
2022-06-10 07:15:57,140 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_modified():257] file/dir modified: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/output.log
2022-06-10 07:16:04,149 DEBUG   SenderThread:159582 [sender.py:send():232] send: stats
2022-06-10 07:16:07,521 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: stop_status
2022-06-10 07:16:07,521 DEBUG   SenderThread:159582 [sender.py:send_request():246] send_request: stop_status
2022-06-10 07:16:22,280 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: partial_history
2022-06-10 07:16:22,284 DEBUG   SenderThread:159582 [sender.py:send():232] send: history
2022-06-10 07:16:22,285 DEBUG   SenderThread:159582 [sender.py:send():232] send: summary
2022-06-10 07:16:22,292 INFO    SenderThread:159582 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-10 07:16:22,724 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: stop_status
2022-06-10 07:16:22,725 DEBUG   SenderThread:159582 [sender.py:send_request():246] send_request: stop_status
2022-06-10 07:16:22,905 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_modified():257] file/dir modified: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/wandb-summary.json
2022-06-10 07:16:29,949 INFO    Thread-10 :159582 [dir_watcher.py:_on_file_modified():257] file/dir modified: /home/aneesh/github/slot_vqa/wandb/run-20220610_071345-2xxox0jt/files/output.log
2022-06-10 07:16:37,161 DEBUG   SenderThread:159582 [sender.py:send():232] send: stats
2022-06-10 07:16:37,898 DEBUG   HandlerThread:159582 [handler.py:handle_request():141] handle_request: stop_status
