2022-06-13 14:45:27,587 INFO    BackendThr:176915 [internal.py:wandb_internal():90] W&B internal server running at pid: 176915, started at: 2022-06-13 14:45:27.587050
2022-06-13 14:45:27,593 INFO    MainThread:176915 [wandb_init.py:init():596] updated telemetry
2022-06-13 14:45:27,594 INFO    WriterThread:176915 [datastore.py:open_for_write():75] open: /home/aneesh/github/slot_vqa/wandb/run-20220613_144527-8s8wu5mh/run-8s8wu5mh.wandb
2022-06-13 14:45:27,594 DEBUG   SenderThread:176915 [sender.py:send():232] send: header
2022-06-13 14:45:27,603 INFO    MainThread:176915 [wandb_init.py:init():627] communicating run to backend with 30 second timeout
2022-06-13 14:45:27,605 DEBUG   SenderThread:176915 [sender.py:send():232] send: run
2022-06-13 14:45:27,820 INFO    SenderThread:176915 [dir_watcher.py:__init__():197] watching files in: /home/aneesh/github/slot_vqa/wandb/run-20220613_144527-8s8wu5mh/files
2022-06-13 14:45:27,820 INFO    SenderThread:176915 [sender.py:_start_run_threads():811] run started: 8s8wu5mh with start time 1655124327
2022-06-13 14:45:27,822 DEBUG   SenderThread:176915 [sender.py:send():232] send: summary
2022-06-13 14:45:27,822 INFO    MainThread:176915 [wandb_run.py:_on_init():1924] communicating current version
2022-06-13 14:45:27,822 INFO    SenderThread:176915 [sender.py:_save_file():948] saving file wandb-summary.json with policy end
2022-06-13 14:45:27,823 DEBUG   HandlerThread:176915 [handler.py:handle_request():141] handle_request: check_version
2022-06-13 14:45:27,823 DEBUG   SenderThread:176915 [sender.py:send_request():246] send_request: check_version
2022-06-13 14:45:27,869 INFO    MainThread:176915 [wandb_run.py:_on_init():1928] got version response upgrade_message: "wandb version 0.12.18 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2022-06-13 14:45:27,869 INFO    MainThread:176915 [wandb_init.py:init():662] starting run threads in backend
2022-06-13 14:45:27,870 DEBUG   HandlerThread:176915 [handler.py:handle_request():141] handle_request: run_start
2022-06-13 14:45:27,872 DEBUG   HandlerThread:176915 [meta.py:__init__():35] meta init
2022-06-13 14:45:27,872 DEBUG   HandlerThread:176915 [meta.py:__init__():49] meta init done
2022-06-13 14:45:27,872 DEBUG   HandlerThread:176915 [meta.py:probe():209] probe
2022-06-13 14:45:27,878 DEBUG   HandlerThread:176915 [meta.py:_setup_git():199] setup git
2022-06-13 14:45:27,897 DEBUG   HandlerThread:176915 [meta.py:_setup_git():206] setup git done
2022-06-13 14:45:27,897 DEBUG   HandlerThread:176915 [meta.py:_save_code():87] save code
2022-06-13 14:45:27,906 DEBUG   HandlerThread:176915 [meta.py:_save_code():108] save code done
2022-06-13 14:45:27,906 DEBUG   HandlerThread:176915 [meta.py:_save_patches():125] save patches
2022-06-13 14:45:28,822 INFO    Thread-10 :176915 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220613_144527-8s8wu5mh/files/wandb-summary.json
2022-06-13 14:45:28,822 INFO    Thread-10 :176915 [dir_watcher.py:_on_file_created():244] file/dir created: /home/aneesh/github/slot_vqa/wandb/run-20220613_144527-8s8wu5mh/files/code/train.py
